device,rmean,length,model,error,std,srate,q75,q90
all,20,2,0,0.21443113185992524,0.17061094969854027,1.0,0.3092064703450951,0.449218986954021
a650,21,2,0,0.21503320002994958,0.180568004896449,0.8952879581151832,0.2999295614164265,0.4548978729895837
38b8,21,2,0,0.22099369195044455,0.18905251847843105,0.7015706806282722,0.3029692222463716,0.47517687399892017
14df,21,2,0,0.21302144894715835,0.17637043686072137,0.8612565445026178,0.30443210737335274,0.45657473163869233
d884,21,2,0,0.221057292841772,0.18325992305926117,0.8691099476439791,0.3102944711330744,0.467109207043086
all,21,2,0,0.2122965013290955,0.1683024420548256,1.0,0.30319177697116284,0.443167735807761
a650,22,2,0,0.21260932568535082,0.17725973729173014,0.8743455497382199,0.3027065969124565,0.44253483439448527
38b8,22,2,0,0.22407438586401457,0.18942426016693417,0.6858638743455497,0.3100040126735544,0.47483935350122997
14df,22,2,0,0.21199507841161774,0.17812496493908828,0.8507853403141361,0.3008987712685228,0.45096598880192307
d884,22,2,0,0.218410148370873,0.1824327952081467,0.856020942408377,0.31199941551766863,0.461596223631412
all,22,2,0,0.20782566926530172,0.16447922256655045,1.0,0.2988981782481662,0.43116766448910215
a650,23,2,0,0.2213653404265773,0.17739323693600995,0.856020942408377,0.31545789642032385,0.46339660054130916
38b8,23,2,0,0.2169599165344666,0.18780786252490594,0.6675392670157068,0.3028928143291199,0.4613517846387056
14df,23,2,0,0.2153582435832707,0.1761215290844257,0.8272251308900523,0.3035031486796628,0.4439695108302873
d884,23,2,0,0.22114824603868524,0.18234187064928162,0.8324607329842932,0.3123411853608469,0.4608770113255638
all,23,2,0,0.2094295890004596,0.16162288661010646,0.9895287958115183,0.30056638425056675,0.42685759585689803
a650,24,2,0,0.21236211569288094,0.16982254739731087,0.8350785340314136,0.2986690855252171,0.43872978691423187
38b8,24,2,0,0.21443673673217784,0.18614237373964126,0.6465968586387435,0.3001069533848879,0.4491431408870816
14df,24,2,0,0.21557393586936194,0.17946922369227025,0.8141361256544503,0.308976194793713,0.45677085234201753
d884,24,2,0,0.2291925742873042,0.18526008400964147,0.7984293193717278,0.3290112944055982,0.47498304772998934
all,24,2,0,0.20654292592135243,0.1606546899511485,0.981675392670157,0.29889666986405095,0.4201305748896239
a650,25,2,0,0.21588072100402325,0.17391011678497237,0.7931937172774869,0.31556265836644504,0.4538014843592714
38b8,25,2,0,0.21381420229708992,0.18059778670488585,0.6204188481675392,0.29680112481152776,0.4440979365683838
14df,25,2,0,0.2218786776281385,0.17475972738741846,0.7984293193717278,0.316806489622246,0.4523463399935152
d884,25,2,0,0.23196454382902218,0.1864677110082015,0.7827225130890052,0.332665361449473,0.48899946402803895
all,25,2,0,0.210338036808822,0.1613433447156122,0.981675392670157,0.3075419000095121,0.42961754943319364
a650,26,2,0,0.20884591001103334,0.16896795767997752,0.743455497382199,0.30197079462799437,0.44107235900071773
38b8,26,2,0,0.21065533324174093,0.17169183872765562,0.5916230366492147,0.3005247940917424,0.4295270582014787
14df,26,2,0,0.22321080692436546,0.18005959734152702,0.7774869109947644,0.31554402259993264,0.4663765772334756
d884,26,2,0,0.22548958160403662,0.17790365630267396,0.7460732984293194,0.33123238305317937,0.4765361104315959
all,26,2,0,0.20324763861336673,0.1546701488321366,0.9764397905759162,0.2977985618136864,0.42124153539067866
a650,27,2,0,0.20823648373025944,0.16464459584754873,0.7172774869109948,0.2973417465086678,0.4363017759671044
38b8,27,2,0,0.2107840030370458,0.17078142645598132,0.5759162303664922,0.30019948126619633,0.43803572386634604
14df,27,2,0,0.22199971319996328,0.1818062458726058,0.7696335078534031,0.3244043991927477,0.46146130963593246
d884,27,2,0,0.23097174302259138,0.17957927222970307,0.7225130890052356,0.331482493532874,0.48828758552593565
all,27,2,0,0.2061484726849803,0.15580687734394805,0.9738219895287958,0.3014601103743203,0.43032054256448005
a650,28,2,0,0.20441936436836985,0.16267094196242782,0.7041884816753927,0.2895858410823559,0.4268560468532738
38b8,28,2,0,0.20870521862205146,0.1631727786125407,0.5445026178010471,0.30025426297395236,0.42105061306953484
14df,28,2,0,0.23512531265048942,0.18985117505104313,0.7460732984293194,0.3391836609068024,0.4974331810980666
d884,28,2,0,0.23448556735015294,0.1760029616059803,0.7068062827225131,0.3368039141501658,0.4745492906230113
all,28,2,0,0.20661826321003882,0.15258096169375973,0.9685863874345549,0.3023422362185392,0.4203087726965854
a650,29,2,0,0.20824499537909907,0.16124065061120493,0.680628272251309,0.3016712589637707,0.4317206271406446
38b8,29,2,0,0.21163166772233022,0.1585750734950541,0.5209424083769634,0.299653210389994,0.4290139154406984
14df,29,2,0,0.22866159600533945,0.1808036118470228,0.7146596858638743,0.330908929470699,0.473494280458179
d884,29,2,0,0.23358936059664714,0.17575595377360262,0.6780104712041884,0.3408013686126784,0.4785258704328342
all,29,2,0,0.21112253419680813,0.15276301731845335,0.9607329842931938,0.31328396085571864,0.42945637829222016
a650,30,2,0,0.20741479664429857,0.1592536700384999,0.6596858638743456,0.2982759640533727,0.42388753148205977
38b8,30,2,0,0.2172243731930649,0.1680984655180517,0.5078534031413613,0.3164884632232895,0.43495914186319223
14df,30,2,0,0.2308234824030138,0.1811871057729085,0.693717277486911,0.3382655873495398,0.47423545376035214
d884,30,2,0,0.2277112438161912,0.17395246809757936,0.6701570680628273,0.3293593915804842,0.4658962323202849
all,30,2,0,0.2107962228654103,0.15350991732942584,0.9581151832460733,0.3109205277511147,0.42776767075936967
a650,31,2,0,0.20096710444656019,0.15225779236005707,0.6204188481675392,0.288605209287627,0.4100144954754289
38b8,31,2,0,0.21757864188856868,0.1633623796383515,0.49214659685863876,0.30967904396277607,0.4348387168968382
14df,31,2,0,0.23578479498380323,0.17817358604070918,0.6884816753926701,0.3432721931540131,0.47896416784505763
d884,31,2,0,0.23785584073614618,0.17222377151739984,0.6492146596858639,0.3445726365530877,0.4594094268160359
all,31,2,0,0.21286432784494003,0.1505466151622741,0.9450261780104712,0.3153650007124271,0.4254183286938258
a650,0,3,0,0.2864139746410767,0.1818938638129141,0.8455497382198953,0.4168303227529416,0.5365863816295062
38b8,0,3,0,0.2384406432546668,0.16352733379460713,0.6780104712041884,0.3472340785821951,0.4694705735077897
14df,0,3,0,0.1982575699468447,0.15022785306368583,0.9214659685863874,0.2884640047988931,0.4097958367854534
d884,0,3,0,0.22709022089954722,0.16349150279812077,0.9136125654450262,0.3304348650340412,0.4569969176816902
all,0,3,0,0.22563795662299413,0.16031470515644614,0.9869109947643979,0.3292886693710989,0.4549987307425548
a650,1,3,0,0.2864139746410767,0.1818938638129141,0.8455497382198953,0.4168303227529416,0.5365863816295062
38b8,1,3,0,0.2384406432546668,0.16352733379460713,0.6780104712041884,0.3472340785821951,0.4694705735077897
14df,1,3,0,0.1982575699468447,0.15022785306368583,0.9214659685863874,0.2884640047988931,0.4097958367854534
d884,1,3,0,0.22709022089954722,0.16349150279812077,0.9136125654450262,0.3304348650340412,0.4569969176816902
all,1,3,0,0.22563795662299413,0.16031470515644614,0.9869109947643979,0.3292886693710989,0.4549987307425548
a650,2,3,0,0.260592660250974,0.16953188401518315,0.9214659685863874,0.3757705368546042,0.4965871633579549
38b8,2,3,0,0.22677517583134874,0.15831116886605737,0.6858638743455497,0.3298516614911551,0.44360212923187714
14df,2,3,0,0.20056048398415577,0.14956489065021905,0.9502617801047121,0.2900852532552876,0.4112281429259119
d884,2,3,0,0.21838112811741137,0.1596718578739693,0.9424083769633508,0.31748564577145044,0.4435057917629749
all,2,3,0,0.21712051870671575,0.155072707349936,0.9973821989528796,0.31657278004890044,0.4362779643135881
a650,3,3,0,0.23831468859650448,0.16603542949320763,0.9581151832460733,0.35015194768845653,0.4725268990163398
38b8,3,3,0,0.21120307136815764,0.15467932405883944,0.7094240837696335,0.3065517750769823,0.4268535494116977
14df,3,3,0,0.19072097080775713,0.15370622102406425,0.9685863874345549,0.2731954169164634,0.3943709528307968
d884,3,3,0,0.19598115841487984,0.15047970934649893,0.9502617801047121,0.28256931114338846,0.40093664639213933
all,3,3,0,0.2025851003117371,0.1508501682359913,1.0,0.295078039312393,0.41492854284296016
a650,4,3,0,0.2159130445392483,0.15556147200907022,0.9554973821989529,0.31113447051001186,0.4326811474730866
38b8,4,3,0,0.2080029606656634,0.1584210815272756,0.7225130890052356,0.3000852961516789,0.4223863871224487
14df,4,3,0,0.1800944130550916,0.1455419319001928,0.9842931937172775,0.25760401863295296,0.3718075434085752
d884,4,3,0,0.19473611431434645,0.15250174258487612,0.9764397905759162,0.280194543795496,0.40402059643625526
all,4,3,0,0.19674802348667686,0.1499647914861888,1.0,0.28431970043425786,0.4028429672836025
a650,5,3,0,0.2022655227621716,0.15146011210427876,0.9790575916230366,0.29131214564961794,0.40899910928104544
38b8,5,3,0,0.1990954012365085,0.1547438755485562,0.7329842931937173,0.2836648616945272,0.4044522073917773
14df,5,3,0,0.1787213471190239,0.14876756352361054,0.9869109947643979,0.25095833519381583,0.37057614485660395
d884,5,3,0,0.1947315607554502,0.15566210057849791,0.9895287958115183,0.27653633225447194,0.4044236731386375
all,5,3,0,0.19325194767362752,0.15134828603156214,1.0,0.2764644138416358,0.3974533736492777
a650,6,3,0,0.19033585285849508,0.14709391655674978,0.9790575916230366,0.27089922725623394,0.3929922990568618
38b8,6,3,0,0.2053215819934278,0.16421840078360647,0.7329842931937173,0.2893125419644632,0.42265000776302225
14df,6,3,0,0.17250250197642725,0.14031354293653703,0.9895287958115183,0.24346257152305456,0.35591990981945026
d884,6,3,0,0.19102143518504863,0.155493138467288,0.981675392670157,0.26812019965949097,0.3947850829048739
all,6,3,0,0.18855952610881094,0.1478681299077638,1.0,0.2682614221260303,0.3882770352117857
a650,7,3,0,0.18617255720387302,0.14641905304822522,0.9869109947643979,0.26568736315945896,0.3836988072459031
38b8,7,3,0,0.20555792917499613,0.17109259176759717,0.743455497382199,0.28877359133463953,0.42986427592917453
14df,7,3,0,0.17077204980058594,0.14628401490641219,0.9869109947643979,0.24036834165899337,0.35338147152407595
d884,7,3,0,0.19099371168416027,0.1529724247541799,0.9895287958115183,0.27095148096555843,0.3954096933189405
all,7,3,0,0.1887346538358555,0.15521559986516112,1.0,0.26687178408192946,0.3924701771492084
a650,8,3,0,0.180199783410346,0.14677018450021076,0.9842931937172775,0.2559708948086172,0.3751457240406252
38b8,8,3,0,0.19644213362719343,0.16411576846992948,0.7460732984293194,0.2747917520508447,0.40770138323714855
14df,8,3,0,0.16689911531766807,0.14737318245217088,0.9869109947643979,0.2297216220736117,0.3490351075799051
d884,8,3,0,0.1840009350770031,0.15263825374748077,0.9842931937172775,0.26148264133248933,0.38524846583140626
all,8,3,0,0.181726091625816,0.1499437246247028,1.0,0.2570883422024276,0.38079639949266264
a650,9,3,0,0.17802434385830954,0.14938828604209414,0.9764397905759162,0.24895331140564364,0.3711639521758067
38b8,9,3,0,0.19534341840165045,0.1625730239314557,0.7486910994764397,0.2753308932861527,0.40655581245391104
14df,9,3,0,0.16610034046632194,0.14320735741281043,0.981675392670157,0.232309290583584,0.347860162673708
d884,9,3,0,0.1816071867329922,0.15217889440799773,0.9973821989528796,0.25476122526662126,0.38086579109386165
all,9,3,0,0.18190513642950973,0.15206642376042656,1.0,0.2548836703783513,0.3807996358549884
a650,10,3,0,0.16801834935191265,0.14003368903135086,0.9685863874345549,0.23678234120410036,0.3489918981183838
38b8,10,3,0,0.18879188748441667,0.16374131057474883,0.7486910994764397,0.26070396109687466,0.3964305935093714
14df,10,3,0,0.1665009376377918,0.15254437495729184,0.9764397905759162,0.22820880437689414,0.3529004262367966
d884,10,3,0,0.18303013817965333,0.15117488677336544,0.9921465968586387,0.2601300684693026,0.381260709415589
all,10,3,0,0.17840677469806726,0.1514230938104348,1.0,0.25026543068335494,0.37091779950461706
a650,11,3,0,0.16861845469866923,0.14074821566175102,0.9712041884816754,0.23501382623717532,0.35427106196450386
38b8,11,3,0,0.18906788440022632,0.16779747569403716,0.7513089005235603,0.25948816641838773,0.4025329103870306
14df,11,3,0,0.16502487156370518,0.15392079700197464,0.9738219895287958,0.22478476727334357,0.3523954028502153
d884,11,3,0,0.18111064719346176,0.14749736291591728,0.9842931937172775,0.25318084778223005,0.37717279357001227
all,11,3,0,0.17769900532303473,0.1518841545629401,1.0,0.24690288559711657,0.37478142927421787
a650,14,3,0,0.17267907869432597,0.14794292493465483,0.9397905759162304,0.2396814873081584,0.3623610856365753
38b8,14,3,0,0.17993164268148987,0.16687584257836993,0.7408376963350786,0.24339439671570615,0.3806806659090137
14df,14,3,0,0.16919018927575438,0.15820544212875404,0.9267015706806283,0.23087217937087584,0.3666019706869743
d884,14,3,0,0.18301000584333624,0.15407596397499337,0.9528795811518325,0.25678375776390105,0.38412007244896257
all,14,3,0,0.17523971887832235,0.14685047982264485,1.0,0.24669293346822307,0.3664641964806373
a650,12,3,0,0.17071239680191674,0.14559667187043857,0.9581151832460733,0.2391927936212879,0.3604169806058667
38b8,12,3,0,0.1925520725295594,0.17388553657444034,0.7486910994764397,0.26074463239788226,0.4142459727080422
14df,12,3,0,0.16568094433434358,0.14802977148232935,0.9502617801047121,0.23115307111631345,0.35545051781597875
d884,12,3,0,0.1825728853041877,0.14851887813378342,0.9712041884816754,0.2571419035915544,0.38315632606889044
all,12,3,0,0.17862656111215552,0.14841785820548437,1.0,0.25159500628104015,0.3750100362971157
a650,13,3,0,0.17462189083221683,0.14822279200028454,0.9502617801047121,0.24458251054237043,0.36987026067147477
38b8,13,3,0,0.19116987329407328,0.1719096183084828,0.7408376963350786,0.2598085307687441,0.40735959352365875
14df,13,3,0,0.16702333052071863,0.15251606922590086,0.9345549738219895,0.22844657118908707,0.35490067726808483
d884,13,3,0,0.1808052576002682,0.1492546321196744,0.9607329842931938,0.25428106347570845,0.3778156064722735
all,13,3,0,0.17553040482410076,0.1452026198214186,1.0,0.2466157582025123,0.36516138213749755
a650,15,3,0,0.17304672512344094,0.1478319466227251,0.93717277486911,0.24310193767245974,0.3627113117758646
38b8,15,3,0,0.18256312258341376,0.16297660013217277,0.7277486910994765,0.256080194926835,0.38644022648936394
14df,15,3,0,0.17304683126534762,0.1565571306739804,0.9136125654450262,0.24175236115628623,0.36547994172980314
d884,15,3,0,0.1857526652418456,0.1577569781994507,0.9397905759162304,0.26234844760244264,0.386259108722358
all,15,3,0,0.17854884503807392,0.1487493570565514,1.0,0.2540976398071668,0.3719619239161982
a650,16,3,0,0.17061791261742715,0.1428450194259163,0.9240837696335078,0.24154511257903954,0.35538227953021806
38b8,16,3,0,0.18103277789257693,0.16424983957991499,0.725130890052356,0.2463308549200982,0.3887916030168153
14df,16,3,0,0.17432040653937106,0.15458736649229118,0.9057591623036649,0.24678626650965627,0.36817880882266163
d884,16,3,0,0.18347108694745703,0.15479285215173272,0.9267015706806283,0.2577523849042771,0.38569859065471723
all,16,3,0,0.17843695044326455,0.1450827614787762,1.0,0.252390849569872,0.3689846191793109
a650,17,3,0,0.16650875490296363,0.14384144563782478,0.9136125654450262,0.2327317226477573,0.35986060275503146
38b8,17,3,0,0.1760741684861884,0.15465197681674558,0.7277486910994765,0.2425711295570867,0.3841190563665283
14df,17,3,0,0.17262367887342936,0.15473947436447438,0.8900523560209425,0.24397557821667626,0.3689376096510988
d884,17,3,0,0.19168683862838443,0.1607277829297388,0.8979057591623036,0.27304548400928774,0.3996759878212207
all,17,3,0,0.1745472929937267,0.1406298426417515,1.0,0.24922772046743735,0.36699313534195543
a650,18,3,0,0.17727168771194074,0.15214823609773725,0.9031413612565445,0.2464301056600116,0.3772965726612319
38b8,18,3,0,0.17626536804918394,0.1582740650199992,0.7172774869109948,0.2412740256971128,0.3820162901907201
14df,18,3,0,0.17161792927753103,0.14879263333887705,0.8769633507853403,0.24229007328077012,0.3722571043382882
d884,18,3,0,0.18511000895238353,0.15411295679395046,0.8717277486910995,0.26212488252692057,0.3895979785957633
all,18,3,0,0.1752791764004947,0.14156664768956398,1.0,0.2502370372316155,0.3694845014275527
a650,19,3,0,0.17945433921086196,0.15486407603280422,0.8952879581151832,0.2498113845720868,0.37882201071422783
38b8,19,3,0,0.17167527988926104,0.14843476253411783,0.7041884816753927,0.23945472343453034,0.36335580247457844
14df,19,3,0,0.17833746340949036,0.15193628063664696,0.8507853403141361,0.25179919830982633,0.37919632267416264
d884,19,3,0,0.18334914731746957,0.15133397051339442,0.8481675392670157,0.2606805642930604,0.3913901362095197
all,19,3,0,0.17481108620491936,0.13882868464806772,0.9973821989528796,0.2506217756870496,0.3626121703195808
a650,20,3,0,0.17623158408915815,0.1516763038180027,0.8664921465968587,0.24356716619028007,0.3734725081129716
38b8,20,3,0,0.17419149767065595,0.15490117301623582,0.6675392670157068,0.24001334720477457,0.3746301381652529
14df,20,3,0,0.18234853375756213,0.1515400510862014,0.837696335078534,0.26137933666830937,0.3796817862027544
d884,20,3,0,0.19115515190826984,0.15584405168404522,0.837696335078534,0.27237140357864015,0.40275885407502854
all,20,3,0,0.17648974203406806,0.13847558797804266,0.9973821989528796,0.25307691945704835,0.36518557754274744
a650,21,3,0,0.17652800944140762,0.14999287692974675,0.8350785340314136,0.24516132389037873,0.37088943244996153
38b8,21,3,0,0.1750994260097716,0.15509529562873337,0.6492146596858639,0.24132368492328934,0.365837753028791
14df,21,3,0,0.18028793552640118,0.14929789952071423,0.8167539267015707,0.25463022864676954,0.37902318230956317
d884,21,3,0,0.18549421856047202,0.1580611330486841,0.806282722513089,0.26135877693858234,0.3997637837214244
